國道編號,隸屬縣市,坐標X-TWD97,坐標Y-TWD97,坐標X-WGS84,坐標Y-WGS84,公告樁號,性質,牌面內容,方向與備註
,,,,121.2929532,24.91292957,,,,
,,,,121.2931089,24.91283204,,,,
,,,,121.2931194,24.91280658,,,,
,,,,121.2925757,24.91210591,,,,
,,,,121.292592,24.91209273,,,,
,,,,121.2924134,24.91219591,,,,
,,,,121.2927079,24.91198492,,,,
,,,,121.2920328,24.91150096,,,,
,,,,121.2917891,24.91150965,,,,
,,,,121.2919384,24.91138052,,,,
,,,,121.2920933,24.9112617,,,,
,,,,121.2919392,24.91135429,,,,
,,,,121.2912733,24.910738,,,,
,,,,121.2912823,24.91072045,,,,
,,,,121.2911339,24.91085841,,,,
,,,,121.2913851,24.91060299,,,,
,,,,121.2905282,24.91013185,,,,
,,,,121.2904068,24.91026181,,,,
,,,,121.2905371,24.91011525,,,,
,,,,121.2906347,24.90999786,,,,
,,,,121.2896525,24.90974561,,,,
,,,,121.2897531,24.90959821,,,,
,,,,121.289862,24.9094644,,,,
,,,,121.2897589,24.90958018,,,,
,,,,121.2888223,24.9092702,,,,
,,,,121.2890217,24.9089789,,,,
,,,,121.288922,24.90911814,,,,
,,,,121.2889266,24.90910087,,,,
,,,,121.288238,24.90858662,,,,
,,,,121.2881257,24.9087088,,,,
,,,,121.288103,24.90873559,,,,
,,,,121.2880187,24.90890165,,,,
,,,,121.2873095,24.90841151,,,,
,,,,121.287226,24.90860407,,,,
,,,,121.2871074,24.90833083,,,,
,,,,121.2871719,24.90816581,,,,
,,,,121.286302,24.90809812,,,,
,,,,121.2862428,24.90830112,,,,
,,,,121.2861534,24.9080468,,,,
,,,,121.2862071,24.90788089,,,,
,,,,121.2852125,24.90784251,,,,
,,,,121.285202,24.90785495,,,,
,,,,121.2851574,24.9080569,,,,
,,,,121.284235,24.90768725,,,,
,,,,121.2842399,24.90767241,,,,
,,,,121.2841943,24.9078886,,,,
,,,,121.2842632,24.90749832,,,,
,,,,121.2832456,24.90774541,,,,
,,,,121.2832813,24.90754289,,,,
,,,,121.2832542,24.90751967,,,,
,,,,121.2832767,24.90734971,,,,
,,,,121.2832709,24.90735454,,,,
,,,,121.2823568,24.90742002,,,,
,,,,121.2823629,24.907381,,,,
,,,,121.282246,24.90759028,,,,
,,,,121.281298,24.90725115,,,,
,,,,121.2812983,24.90721294,,,,
,,,,121.2813084,24.90706211,,,,
,,,,121.280332,24.90704056,,,,
,,,,121.2802467,24.90704353,,,,
,,,,121.2801874,24.90724528,,,,
,,,,121.2794704,24.90683833,,,,
,,,,121.2795201,24.90667449,,,,
,,,,121.2793725,24.90682777,,,,
,,,,121.2793118,24.90702375,,,,
,,,,121.2784271,24.9065407,,,,
,,,,121.2783432,24.90672656,,,,
,,,,121.2783415,24.90672797,,,,
,,,,121.2784234,24.90651744,,,,
,,,,121.2784928,24.90636433,,,,
,,,,121.2775239,24.9061871,,,,
,,,,121.2775944,24.90602505,,,,
,,,,121.2769273,24.90615297,,,,
,,,,121.2764385,24.90571347,,,,
,,,,121.2764428,24.9056885,,,,
,,,,121.2763387,24.90586989,,,,
,,,,121.276529,24.90555581,,,,
,,,,121.2756234,24.90525049,,,,
,,,,121.2757107,24.90511852,,,,
,,,,121.2755052,24.90541417,,,,
,,,,121.2751148,24.90476371,,,,
,,,,121.2748183,24.90478336,,,,
,,,,121.2748297,24.90476888,,,,
,,,,121.2747004,24.90492309,,,,
,,,,121.2741439,24.90433917,,,,
,,,,121.2741479,24.90432001,,,,
,,,,121.2740159,24.90448262,,,,
,,,,121.2742543,24.90418623,,,,
,,,,121.2733775,24.90379508,,,,
,,,,121.2733838,24.90377839,,,,
,,,,121.2732501,24.90392356,,,,
,,,,121.2733533,24.9037939,,,,
,,,,121.2734079,24.90359547,,,,
,,,,121.2726813,24.90303792,,,,
,,,,121.2724283,24.90329726,,,,
,,,,121.272547,24.90315711,,,,
,,,,121.2725491,24.90313862,,,,
,,,,121.2717042,24.90269994,,,,
,,,,121.2718339,24.90256975,,,,
,,,,121.2719619,24.90244399,,,,
,,,,121.2713237,24.90187727,,,,
,,,,121.2710107,24.90208458,,,,
,,,,121.2711453,24.90195232,,,,
,,,,121.2711522,24.90193841,,,,
,,,,121.2704789,24.90126585,,,,
,,,,121.2704615,24.90129961,,,,
,,,,121.2705968,24.90118565,,,,
,,,,121.2703197,24.90141792,,,,
,,,,121.2704627,24.90127431,,,,
,,,,121.2696664,24.90074333,,,,
,,,,121.269809,24.90062585,,,,
,,,,121.269823,24.9006136,,,,
,,,,121.2699446,24.90050696,,,,
,,,,121.2692149,24.89996858,,,,
,,,,121.2690643,24.90007262,,,,
,,,,121.2693762,24.89981717,,,,
,,,,121.2685816,24.89920709,,,,
,,,,121.2684234,24.8993079,,,,
,,,,121.2685932,24.89919283,,,,
,,,,121.2687377,24.89910223,,,,
,,,,121.2680246,24.89848449,,,,
,,,,121.2680363,24.89847039,,,,
,,,,121.2678567,24.89857666,,,,
,,,,121.2681714,24.89837485,,,,
,,,,121.2673102,24.89781214,,,,
,,,,121.2674742,24.89771352,,,,
,,,,121.2674942,24.89770364,,,,
,,,,121.267647,24.89761918,,,,
,,,,121.266801,24.89703035,,,,
,,,,121.2669668,24.89693358,,,,
,,,,121.2669833,24.89692504,,,,
,,,,121.2671252,24.89684264,,,,
,,,,121.2664602,24.89646115,,,,
,,,,121.2666188,24.89636665,,,,
,,,,121.2666351,24.89635786,,,,
,,,,121.2661785,24.89558373,,,,
,,,,121.266194,24.89557264,,,,
,,,,121.2660045,24.89565942,,,,
,,,,121.2663433,24.89524954,,,,
,,,,121.2654022,24.89463273,,,,
,,,,121.2658284,24.89443323,,,,
,,,,121.2656242,24.89450438,,,,
,,,,121.2656387,24.89449604,,,,
,,,,121.2652387,24.89369994,,,,
,,,,121.2652542,24.89368926,,,,
,,,,121.265068,24.89376482,,,,
,,,,121.2654334,24.89360705,,,,
,,,,121.2647328,24.89299846,,,,
,,,,121.2648905,24.89293657,,,,
,,,,121.264908,24.89292912,,,,
,,,,121.2650603,24.89277825,,,,
,,,,121.2645068,24.89201947,,,,
,,,,121.2643085,24.89209692,,,,
,,,,121.2646889,24.89195117,,,,
,,,,121.2644782,24.89201654,,,,
,,,,121.2643204,24.89110973,,,,
,,,,121.2641284,24.89116911,,,,
,,,,121.2639251,24.89124336,,,,
,,,,121.2635841,24.89044081,,,,
,,,,121.2639158,24.89029208,,,,
,,,,121.2635555,24.88943874,,,,
,,,,121.2631332,24.88960241,,,,
,,,,121.2627572,24.88877418,,,,
,,,,121.2631229,24.88857649,,,,
,,,,121.2623463,24.88800893,,,,
,,,,121.2626896,24.88781095,,,,
,,,,121.2618743,24.88720467,,,,
,,,,121.2621611,24.88700985,,,,
,,,,121.2613348,24.88642257,,,,
,,,,121.2616307,24.88624713,,,,
,,,,121.2610606,24.88550459,,,,
,,,,121.2607762,24.88569645,,,,
,,,,121.2601773,24.88499523,,,,
,,,,121.2604439,24.88478055,,,,
,,,,121.259801,24.88409974,,,,
,,,,121.2595312,24.88431033,,,,
,,,,121.2588575,24.88366897,,,,
,,,,121.2591025,24.88342642,,,,
,,,,121.2581414,24.8830508,,,,
,,,,121.2583769,24.88280989,,,,
,,,,121.2576281,24.88221038,,,,
,,,,121.2573936,24.88247863,,,,
,,,,121.2566254,24.88192224,,,,
,,,,121.2568305,24.88165768,,,,
,,,,121.2558172,24.88140632,,,,
,,,,121.2559885,24.88112364,,,,
,,,,121.2550829,24.88098358,,,,
,,,,121.2551801,24.88066447,,,,
,,,,121.2543203,24.88021818,,,,
,,,,121.2541339,24.88049257,,,,
,,,,121.2534825,24.8798151,,,,
,,,,121.2532594,24.88007349,,,,
,,,,121.2530636,24.87977622,,,,
,,,,121.2525483,24.87938967,,,,
,,,,121.2523793,24.87967269,,,,
,,,,121.2515671,24.87931467,,,,
,,,,121.2517042,24.87901691,,,,
,,,,121.2506702,24.87891679,,,,
,,,,121.2507655,24.87860365,,,,
,,,,121.2498932,24.8782217,,,,
,,,,121.2489918,24.87779446,,,,
,,,,121.2488176,24.87808598,,,,
,,,,121.248145,24.87736631,,,,
,,,,121.2471138,24.87715816,,,,
,,,,121.2472949,24.87688035,,,,
,,,,121.2462827,24.87663062,,,,
,,,,121.2464918,24.87637512,,,,
,,,,121.2458197,24.87590813,,,,
,,,,121.2454187,24.87602057,,,,
,,,,121.2447817,24.87551886,,,,
,,,,121.244974,24.87524516,,,,
,,,,121.2440841,24.87492606,,,,
,,,,121.2442866,24.87459801,,,,
,,,,121.2434329,24.87432046,,,,
,,,,121.243579,24.87398806,,,,
,,,,121.2427788,24.87366706,,,,
,,,,121.2429127,24.87332589,,,,
,,,,121.2421054,24.87295719,,,,
,,,,121.2422723,24.87263467,,,,
,,,,121.2414697,24.87226747,,,,
,,,,121.2416429,24.87193966,,,,
,,,,121.2408498,24.87158826,,,,
,,,,121.2410084,24.8712513,,,,
,,,,121.240427,24.87061706,,,,
,,,,121.2401432,24.87081337,,,,
,,,,121.2397469,24.86988358,,,,
,,,,121.2394656,24.87008561,,,,
,,,,121.2390665,24.86917932,,,,
,,,,121.2387926,24.86938863,,,,
,,,,121.2383961,24.86851671,,,,
,,,,121.2380652,24.8686706,,,,
,,,,121.2374458,24.86809901,,,,
,,,,121.2376679,24.86785775,,,,
,,,,121.236733,24.86749151,,,,
,,,,121.2369711,24.86725463,,,,
,,,,121.2362063,24.86665462,,,,
,,,,121.2359704,24.86689439,,,,
,,,,121.2353382,24.86643724,,,,
,,,,121.2354203,24.86608451,,,,
,,,,121.2344162,24.86584369,,,,
,,,,121.2346217,24.86555741,,,,
,,,,121.2336084,24.86535424,,,,
,,,,121.2337607,24.86506577,,,,
,,,,121.2327324,24.86489113,,,,
,,,,121.2329097,24.86460943,,,,
,,,,121.2318824,24.86447781,,,,
,,,,121.2320362,24.86419204,,,,
,,,,121.2310015,24.86410057,,,,
,,,,121.2311399,24.86381337,,,,
,,,,121.2302011,24.86346214,,,,
,,,,121.2300745,24.86374484,,,,
,,,,121.2291712,24.86343047,,,,
,,,,121.2292779,24.86312214,,,,
,,,,121.2283513,24.86282702,,,,
,,,,121.2282097,24.86315154,,,,
,,,,121.227288,24.86290194,,,,
,,,,121.2274051,24.86253709,,,,
,,,,121.2264644,24.86233374,,,,
,,,,121.2263316,24.86267717,,,,
,,,,121.2254959,24.8620822,,,,
,,,,121.2253899,24.86240928,,,,
,,,,121.2245331,24.86186399,,,,
,,,,121.2242645,24.8621131,,,,
,,,,121.2234857,24.86192758,,,,
,,,,121.2235581,24.86163889,,,,
,,,,121.2225847,24.86140456,,,,
,,,,121.2224871,24.86170382,,,,
,,,,121.2215792,24.86149118,,,,
,,,,121.22164,24.86117997,,,,
,,,,121.2206972,24.86093674,,,,
,,,,121.2205064,24.86122743,,,,
,,,,121.2198607,24.86063345,,,,
,,,,121.2196254,24.86107076,,,,
,,,,121.2186971,24.8607879,,,,
,,,,121.2187886,24.86044577,,,,
,,,,121.2177168,24.86051473,,,,
,,,,121.2178319,24.86019416,,,,
,,,,121.2168017,24.86022458,,,,
,,,,121.2168956,24.85993782,,,,
,,,,121.215885,24.85992765,,,,
,,,,121.2159876,24.85965338,,,,
,,,,121.2149446,24.85960992,,,,
,,,,121.2150502,24.85933135,,,,
,,,,121.2141231,24.85899241,,,,
,,,,121.2138739,24.85921683,,,,
,,,,121.2134011,24.85870955,,,,
,,,,121.2129802,24.85886689,,,,
,,,,121.2128506,24.85861846,,,,
,,,,121.2123283,24.85825045,,,,
,,,,121.2121811,24.85853018,,,,
,,,,121.2114734,24.85787197,,,,
,,,,121.211178,24.85807753,,,,
,,,,121.2104214,24.85770644,,,,
,,,,121.2105735,24.85744492,,,,
,,,,121.2096724,24.8571816,,,,
,,,,121.2095714,24.85727873,,,,
,,,,121.2097234,24.85700672,,,,
,,,,121.2086978,24.85680688,,,,
,,,,121.2088773,24.85654246,,,,
,,,,121.2078807,24.85632816,,,,
,,,,121.2080766,24.8560773,,,,
,,,,121.2072467,24.85553188,,,,
,,,,121.2070271,24.85579822,,,,
,,,,121.2062611,24.85524218,,,,
,,,,121.2064732,24.85499667,,,,
,,,,121.2054937,24.85464602,,,,
,,,,121.2057148,24.85441288,,,,
,,,,121.2049978,24.85379509,,,,
,,,,121.2047599,24.85401803,,,,
,,,,121.2043311,24.85316744,,,,
,,,,121.2041964,24.85325507,,,,
,,,,121.2040599,24.85336873,,,,
,,,,121.2037701,24.85256989,,,,
,,,,121.2035577,24.85258128,,,,
,,,,121.2034029,24.85268586,,,,
,,,,121.2029386,24.85186091,,,,
,,,,121.2027815,24.85196141,,,,
,,,,121.2030724,24.85176036,,,,
,,,,121.2023748,24.85113068,,,,
,,,,121.2022126,24.85122874,,,,
,,,,121.2025154,24.85104241,,,,
,,,,121.2019966,24.8502937,,,,
,,,,121.2018444,24.85036637,,,,
,,,,121.2016776,24.85045281,,,,
,,,,121.2015115,24.84951394,,,,
,,,,121.2011863,24.84966489,,,,
,,,,121.2013522,24.84957046,,,,
,,,,121.2010722,24.84868744,,,,
,,,,121.2007233,24.8488349,,,,
,,,,121.2003378,24.84801986,,,,
,,,,121.2005135,24.84794646,,,,
,,,,121.2006719,24.84789079,,,,
,,,,121.2001672,24.84711457,,,,
,,,,121.1999886,24.84717568,,,,
,,,,121.2003199,24.84704435,,,,
,,,,121.1996724,24.84630457,,,,
,,,,121.1998564,24.84624588,,,,
,,,,121.2000158,24.84618732,,,,
,,,,121.1993733,24.84542654,,,,
,,,,121.1995961,24.84537497,,,,
,,,,121.1997626,24.84533739,,,,
,,,,121.1991933,24.84453699,,,,
,,,,121.1995554,24.84445599,,,,
,,,,121.1992245,24.84360881,,,,
,,,,121.1990345,24.84363331,,,,
,,,,121.1993931,24.84357364,,,,
,,,,121.1991087,24.84268548,,,,
,,,,121.198893,24.84270173,,,,
,,,,121.1992739,24.84266465,,,,
,,,,121.1988032,24.84180894,,,,
,,,,121.1990473,24.84179557,,,,
,,,,121.1992489,24.84179308,,,,
,,,,121.1993175,24.8409049,,,,
,,,,121.1987227,24.84089889,,,,
,,,,121.1992261,24.84088841,,,,
,,,,121.1987658,24.83998166,,,,
,,,,121.1990509,24.83998844,,,,
,,,,121.1992842,24.8399956,,,,
,,,,121.1994979,24.83912784,,,,
,,,,121.199094,24.83908259,,,,
,,,,121.1993331,24.83909221,,,,
,,,,121.1988279,24.8390708,,,,
,,,,121.1991437,24.83818255,,,,
,,,,121.1988764,24.83816837,,,,
,,,,121.1991926,24.83727935,,,,
,,,,121.1989262,24.83726571,,,,
,,,,121.1996006,24.83639943,,,,
,,,,121.1992408,24.83637394,,,,
,,,,121.1989225,24.83636336,,,,
,,,,121.1992906,24.83547807,,,,
,,,,121.1990373,24.8354678,,,,
,,,,121.1995482,24.8354851,,,,
,,,,121.1993405,24.83457352,,,,
,,,,121.1996023,24.83458479,,,,
,,,,121.1991033,24.83456102,,,,
,,,,121.1996498,24.83370086,,,,
,,,,121.1993875,24.83368167,,,,
,,,,121.1991528,24.83367048,,,,
,,,,121.1994344,24.83282425,,,,
,,,,121.1992304,24.83281449,,,,
,,,,121.1997815,24.83281607,,,,
,,,,121.1994872,24.83188171,,,,
,,,,121.1993239,24.83187427,,,,
,,,,121.1997686,24.8318828,,,,
,,,,121.1995303,24.83100004,,,,
,,,,121.1993687,24.83098678,,,,
,,,,121.1997938,24.83100518,,,,
,,,,121.1997968,24.83009582,,,,
,,,,121.1995849,24.83008753,,,,
,,,,121.1994248,24.83007382,,,,
,,,,121.1996361,24.82918332,,,,
,,,,121.1998251,24.82918848,,,,
,,,,121.1994689,24.82916422,,,,
,,,,121.1996837,24.82827641,,,,
,,,,121.1998787,24.82828192,,,,
,,,,121.1995175,24.8282705,,,,
,,,,121.199732,24.82736861,,,,
,,,,121.1995653,24.82736094,,,,
,,,,121.1999284,24.82737418,,,,
,,,,121.1997709,24.82713803,,,,
,,,,121.1997786,24.82647189,,,,
,,,,121.1999775,24.82648369,,,,
,,,,121.1996173,24.82644446,,,,
,,,,121.1998283,24.82558446,,,,
,,,,121.1996662,24.82556032,,,,
,,,,121.2000258,24.82558129,,,,
,,,,121.1997174,24.82466546,,,,
,,,,121.199878,24.82466204,,,,
,,,,121.2000729,24.82467128,,,,
,,,,121.1997602,24.82375633,,,,
,,,,121.1999306,24.82376179,,,,
,,,,121.2001236,24.82376989,,,,
,,,,121.199975,24.82287315,,,,
,,,,121.1998141,24.82287019,,,,
,,,,121.2001726,24.82287323,,,,
,,,,121.1998702,24.82195961,,,,
,,,,121.2002115,24.82196187,,,,
,,,,121.2000753,24.82106147,,,,
,,,,121.1999046,24.82105761,,,,
,,,,121.2002687,24.82106958,,,,
,,,,121.1999663,24.82015453,,,,
,,,,121.2001269,24.82015054,,,,
,,,,121.2003251,24.82015976,,,,
,,,,121.2000156,24.81925703,,,,
,,,,121.2001728,24.81925897,,,,
,,,,121.2003681,24.81927131,,,,
,,,,121.2000532,24.81834585,,,,
,,,,121.2002313,24.81821414,,,,
,,,,121.2004254,24.81822404,,,,
,,,,121.2001052,24.81744386,,,,
,,,,121.2002779,24.8173373,,,,
,,,,121.2004736,24.81732905,,,,
,,,,121.1993875,24.84449793,,,,
,,,,121.1990292,24.84089164,,,,
,,,,121.2413856,24.8721929,,,,
,,,,121.3117745,24.92923631,,,,
,,,,121.3080225,24.92620118,,,,
,,,,121.3055436,24.92484747,,,,
,,,,121.3038574,24.924049,,,,
,,,,121.2995997,24.92167744,,,,
,,,,121.2962949,24.91886014,,,,
,,,,121.2964218,24.91837584,,,,
,,,,121.2927135,24.91198153,,,,
,,,,121.2892092,24.90906959,,,,
,,,,121.2690866,24.89953367,,,,
,,,,121.2604839,24.88535647,,,,
,,,,121.2127799,24.85878575,,,,
,,,,121.2881322,24.90895837,,,,
,,,,121.2880837,24.90872447,,,,
,,,,121.281902,24.90754173,,,,
,,,,121.2815481,24.90728297,,,,
,,,,121.2813018,24.90721895,,,,
,,,,121.2813367,24.9070563,,,,
,,,,121.2768353,24.90587502,,,,
,,,,121.2767936,24.90567654,,,,
,,,,121.2639505,24.89036594,,,,
,,,,121.2623567,24.88802818,,,,
,,,,121.2625119,24.88751957,,,,
,,,,121.2594828,24.8837805,,,,
,,,,121.2393728,24.86948483,,,,
,,,,121.2328145,24.86493045,,,,
,,,,121.228861,24.86297582,,,,
,,,,121.2278561,24.86306052,,,,
,,,,121.2252433,24.8623672,,,,
,,,,121.2203159,24.86083557,,,,
,,,,121.2179399,24.86021512,,,,
,,,,121.2132181,24.85862639,,,,
,,,,121.1992315,24.84064839,,,,
,,,,121.2003436,24.82018207,,,,
,,,,121.2884253,24.90908623,,,,
,,,,121.2817596,24.90730876,,,,
,,,,121.2817897,24.90713281,,,,
,,,,121.281024,24.90738909,,,,
,,,,121.2763803,24.90566706,,,,
,,,,121.2764722,24.90552184,,,,
,,,,121.2078708,24.85632734,,,,
,,,,121.2036249,24.85292714,,,,
,,,,121.2003241,24.82018028,,,,
,,,,121.2653061,24.89333065,,,,
,,,,121.2648585,24.89330056,,,,
,,,,121.2634919,24.89025129,,,,
,,,,121.2264068,24.86231526,,,,
,,,,121.2206746,24.8612789,,,,
,,,,121.1989283,24.83707341,,,,
,,,,121.199535,24.83581753,,,,
,,,,121.2891535,24.90946202,,,,
,,,,121.2820243,24.90755982,,,,
,,,,121.280999,24.90700128,,,,
,,,,121.2760342,24.90529483,,,,
,,,,121.2024452,24.85093483,,,,
,,,,120.3681177,22.86325212,,,,
,,,,120.3831861,22.84910765,,,,
,,,,120.3834268,22.84870982,,,,
,,,,120.3836623,22.84831789,,,,
,,,,120.3837782,22.8474544,,,,
,,,,120.3840225,22.84707301,,,,
,,,,120.3842652,22.8466666,,,,
,,,,120.4261921,22.80103434,,,,
,,,,120.4256746,22.79133812,,,,
,,,,120.42814,22.7795705,,,,
,,,,120.4307969,22.77587177,,,,
,,,,120.3605817,22.88427498,,,,
,,,,120.360381,22.87945282,,,,
,,,,120.361278,22.87499386,,,,
,,,,120.3612594,22.87383376,,,,
,,,,120.3623768,22.87088462,,,,
,,,,120.3666864,22.86512177,,,,
,,,,120.36733,22.86398338,,,,
,,,,120.3789906,22.8542288,,,,
,,,,120.3821643,22.85074795,,,,
,,,,120.4193706,22.82126042,,,,
,,,,120.4262486,22.80575707,,,,
,,,,120.4465976,22.76695654,,,,
,,,,120.3607631,22.87579275,,,,
,,,,120.3681324,22.86325909,,,,
,,,,120.378022,22.85505683,,,,
,,,,120.3841986,22.84745904,,,,
,,,,120.3609463,22.88813549,,,,
,,,,120.3605677,22.87688894,,,,
,,,,120.3689078,22.86300958,,,,
,,,,120.3779609,22.85469209,,,,
,,,,120.4265119,22.79894649,,,,
,,,,120.4313031,22.77490322,,,,
,,,,120.3609492,22.8881358,,,,
,,,,120.3689109,22.86301073,,,,
,,,,120.4265175,22.79894721,,,,
,,,,120.3606315,22.8833394,,,,
,,,,120.3606671,22.883337,,,,
,,,,120.3607993,22.87736936,,,,
,,,,120.3607291,22.87735414,,,,
,,,,120.4256874,22.7885786,,,,
,,,,120.4257258,22.78857348,,,,
,,,,120.4271684,22.78144901,,,,
,,,,120.4271361,22.7814343,,,,
,,,,120.4260144,22.80257754,,,,
,,,,120.4260972,22.79807747,,,,
,,,,120.4310631,22.77566962,,,,
,,,,120.3593314,22.89479987,,,,
,,,,120.3805845,22.85201578,,,,
,,,,120.4156178,22.82631932,,,,
,,,,120.4359577,22.77155537,,,,
,,,,120.3605966,22.88334407,,,,
,,,,120.3607662,22.87735476,,,,
,,,,120.3595351,22.89298194,,,,
,,,,120.3676297,22.86424403,,,,
,,,,120.3605427,22.88334621,,,,
,,,,120.3608482,22.87735841,,,,
,,,,120.4258274,22.79405029,,,,
,,,,120.4256288,22.78858758,,,,
,,,,120.4272314,22.78146503,,,,
,,,,120.4402445,22.7700824,,,,
,,,,120.3606079,22.88812853,,,,
,,,,120.3620417,22.87249109,,,,
,,,,120.4260815,22.7971638,,,,
,,,,120.4296063,22.77729312,,,,
,,,,120.3617352,22.87336236,,,,
,,,,120.4260433,22.79626646,,,,
,,,,120.4290654,22.77804436,,,,
,,,,120.3606964,22.88632117,,,,
,,,,120.3614752,22.87419557,,,,
,,,,120.4259935,22.7953728,,,,
,,,,120.4285527,22.77883506,,,,
,,,,120.3595331,22.89298068,,,,
,,,,120.3605429,22.88334805,,,,
,,,,120.3604188,22.88198081,,,,
,,,,120.360803,22.87831083,,,,
,,,,120.3608508,22.87736181,,,,
,,,,120.3676312,22.86424955,,,,
,,,,120.4260185,22.80258014,,,,
,,,,120.4260989,22.79807747,,,,
,,,,120.4258304,22.79405159,,,,
,,,,120.4256263,22.78857844,,,,
,,,,120.4257025,22.78732217,,,,
,,,,120.4269343,22.78249639,,,,
,,,,120.4272321,22.78146264,,,,
,,,,120.4310622,22.77566685,,,,
,,,,120.4402446,22.77007892,,,,
,,,,120.3604196,22.88198122,,,,
,,,,120.3608003,22.87830925,,,,
,,,,120.4257024,22.7873223,,,,
,,,,120.4269334,22.78249549,,,,
,,,,120.3861234,22.84448431,,,,
,,,,120.4155026,22.8259117,,,,
,,,,120.4265009,22.79809659,,,,
,,,,120.3585352,22.89561729,,,,
,,,,120.3585394,22.89561825,,,,
,,,,120.3588379,22.89573783,,,,
,,,,120.3588343,22.89573549,,,,
,,,,120.3589141,22.89478828,,,,
,,,,120.3592361,22.89488988,,,,
,,,,120.3592484,22.89395063,,,,
,,,,120.3595869,22.89406918,,,,
,,,,120.359883,22.89321464,,,,
,,,,120.3595601,22.89311132,,,,
,,,,120.3601583,22.89234114,,,,
,,,,120.3598368,22.8922417,,,,
,,,,120.3603956,22.89147137,,,,
,,,,120.3600763,22.89137127,,,,
,,,,120.3605909,22.89057787,,,,
,,,,120.3602714,22.8904964,,,,
,,,,120.3607504,22.88968214,,,,
,,,,120.3608779,22.88877271,,,,
,,,,120.3607885,22.88788557,,,,
,,,,120.360962,22.88786543,,,,
,,,,120.3606505,22.88781738,,,,
,,,,120.3610267,22.88694443,,,,
,,,,120.3607125,22.8869074,,,,
,,,,120.3610303,22.88603838,,,,
,,,,120.3606799,22.88602782,,,,
,,,,120.3606586,22.88513698,,,,
,,,,120.3610055,22.88513458,,,,
,,,,120.3606503,22.88513316,,,,
,,,,120.3605855,22.88423516,,,,
,,,,120.3609515,22.88413592,,,,
,,,,120.3609396,22.88341197,,,,
,,,,120.3605229,22.88340779,,,,
,,,,120.3603737,22.88251638,,,,
,,,,120.3608014,22.88241583,,,,
,,,,120.3607468,22.88148599,,,,
,,,,120.3607073,22.88062506,,,,
,,,,120.3607024,22.88062578,,,,
,,,,120.3604027,22.88062417,,,,
,,,,120.3604081,22.88062488,,,,
,,,,120.3606987,22.87979247,,,,
,,,,120.3603873,22.87978976,,,,
,,,,120.3604154,22.87880807,,,,
,,,,120.3607249,22.87882922,,,,
,,,,120.3607195,22.87882841,,,,
,,,,120.3608549,22.87779359,,,,
,,,,120.360452,22.87775473,,,,
,,,,120.3605578,22.87699082,,,,
,,,,120.3605617,22.87699144,,,,
,,,,120.3609127,22.87703501,,,,
,,,,120.3610442,22.8761573,,,,
,,,,120.360709,22.87609363,,,,
,,,,120.3608927,22.87520177,,,,
,,,,120.3608955,22.8752019,,,,
,,,,120.3612023,22.87527357,,,,
,,,,120.3611981,22.87527366,,,,
,,,,120.3614117,22.87439954,,,,
,,,,120.3611202,22.87431198,,,,
,,,,120.3616688,22.8735401,,,,
,,,,120.3616636,22.87353943,,,,
,,,,120.3613884,22.87343112,,,,
,,,,120.3613933,22.87343172,,,,
,,,,120.3619608,22.87268417,,,,
,,,,120.3619574,22.87268353,,,,
,,,,120.3616883,22.87257031,,,,
,,,,120.3616923,22.87257342,,,,
,,,,120.3618978,22.87246314,,,,
,,,,120.3622884,22.87183956,,,,
,,,,120.3622842,22.87183754,,,,
,,,,120.3620222,22.87172474,,,,
,,,,120.3623901,22.87088359,,,,
,,,,120.3626853,22.87099011,,,,
,,,,120.3626806,22.87098938,,,,
,,,,120.3627977,22.87005273,,,,
,,,,120.3628018,22.87005459,,,,
,,,,120.3630851,22.87017497,,,,
,,,,120.3630812,22.87017239,,,,
,,,,120.3632372,22.86924023,,,,
,,,,120.3632418,22.86924086,,,,
,,,,120.3635207,22.86937397,,,,
,,,,120.363517,22.86937128,,,,
,,,,120.3637139,22.86844544,,,,
,,,,120.3637185,22.86844671,,,,
,,,,120.36399,22.86859111,,,,
,,,,120.3639867,22.86858866,,,,
,,,,120.3642283,22.86767383,,,,
,,,,120.3642221,22.86766647,,,,
,,,,120.364499,22.86782388,,,,
,,,,120.3644918,22.8678182,,,,
,,,,120.3647696,22.86690772,,,,
,,,,120.3647721,22.86691234,,,,
,,,,120.365029,22.86707685,,,,
,,,,120.3650267,22.86707265,,,,
,,,,120.3653467,22.86617461,,,,
,,,,120.365349,22.86617952,,,,
,,,,120.365598,22.86634847,,,,
,,,,120.365595,22.86634576,,,,
,,,,120.3659488,22.86546256,,,,
,,,,120.3659532,22.86546441,,,,
,,,,120.3661996,22.86564114,,,,
,,,,120.3661938,22.86564026,,,,
,,,,120.3665854,22.86476987,,,,
,,,,120.3665888,22.86477297,,,,
,,,,120.3668319,22.86495907,,,,
,,,,120.3671741,22.86436056,,,,
,,,,120.3672501,22.86409811,,,,
,,,,120.3674806,22.8643105,,,,
,,,,120.3679317,22.86345597,,,,
,,,,120.3681646,22.86367053,,,,
,,,,120.3688624,22.86304304,,,,
,,,,120.36957,22.86242283,,,,
,,,,120.3700241,22.8615672,,,,
,,,,120.3702937,22.86181942,,,,
,,,,120.3707018,22.86091556,,,,
,,,,120.3710228,22.86120873,,,,
,,,,120.3714199,22.86032055,,,,
